year,event,incident_number,incident_start,incident_end,declaration_date,declaration_url,state,incident_type,valid_ihp_applications,eligible_ihp_applications,ihp_eligibility_rate,ihp_average_award,ihp_total,pa_total,pa_projects_count,cdbg_dr_allocation,frn1_date,frn1_days_since_disaster,frn1_url,frn1_grantee1_name,frn1_grantee1_url,frn1_grantee1_amount,frn1_grantee2_name,frn1_grantee2_url,frn1_grantee2_amount,frn1_grantee3_name,frn1_grantee3_url,frn1_grantee3_amount,frn1_grantee4_name,frn1_grantee4_url,frn1_grantee4_amount,frn1_grantee5_name,frn1_grantee5_url,frn1_grantee5_amount,frn1_grantee6_name,frn1_grantee6_url,frn1_grantee6_amount,frn1_grantee7_name,frn1_grantee7_url,frn1_grantee7_amount,frn1_grantee8_name,frn1_grantee8_url,frn1_grantee8_amount,frn1_grantee9_name,frn1_grantee9_url,frn1_grantee9_amount,frn2_date,frn2_url,frn2_grantee1_name,frn2_grantee1_url,frn2_grantee1_amount,frn2_grantee2_name,frn2_grantee2_url,frn2_grantee2_amount,frn2_grantee3_name,frn2_grantee3_url,frn2_grantee3_amount,frn2_grantee4_name,frn2_grantee4_url,frn2_grantee4_amount,frn3_date,frn3_url,frn3_grantee1_name,frn3_grantee1_url,frn3_grantee1_amount,frn3_grantee2_name,frn3_grantee2_url,frn3_grantee2_amount,frn3_grantee3_name,frn3_grantee3_url,frn3_grantee3_amount,frn3_grantee4_name,frn3_grantee4_url,frn3_grantee4_amount,frn4_date,frn4_url,frn4_grantee1_name,frn4_grantee1_url,frn4_grantee1_amount
2021,North Carolina Remnants of Tropical Storm Fred,4617,2021-08-16,2021-08-18,2021-09-08,https://www.fema.gov/disaster/4617,NC,Hurricane,2603,807,31.0,6259,5051309,35492644,207,13186000,2022-05-24,258,https://www.hud.gov/sites/dfiles/CPD/documents/CDBG-DR/87_FR_31636.pdf,State of North Carolina,https://www.rebuild.nc.gov/recovery/community-development-block-grant-disaster-recovery-program-cdbg-dr,7975000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18,https://www.govinfo.gov/content/pkg/FR-2023-01-18/pdf/2023-00721.pdf,State of North Carolina,https://www.rebuild.nc.gov/recovery/community-development-block-grant-disaster-recovery-program-cdbg-dr,5211000,,,,,,,,,,,,,,
2021,Pennsylvania Remnants of Hurricane Ida,4618,2021-08-31,2021-09-05,2021-09-10,https://www.fema.gov/disaster/4618,PA,Hurricane,78524,43199,55.0,2979,128701993,99290704,703,201486000,2022-05-24,256,https://www.hud.gov/sites/dfiles/CPD/documents/CDBG-DR/87_FR_31636.pdf,Commonwealth of Pennslyvania,https://dced.pa.gov/programs/community-development-block-grant-disaster-recovery-cdbg-dr/,23152000,Philadelphia,https://www.phila.gov/departments/office-of-the-director-of-finance/hurricane-ida-recovery-funding/,98701000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18,https://www.govinfo.gov/content/pkg/FR-2023-01-18/pdf/2023-00721.pdf,Philadelphia,https://www.phila.gov/departments/office-of-the-director-of-finance/hurricane-ida-recovery-funding/,64503000,Commonwealth of Pennslyvania,https://dced.pa.gov/programs/community-development-block-grant-disaster-recovery-cdbg-dr/,15130000,,,,,,,,,,,
2021,California Caldor Fire,4619,2021-08-14,2021-10-21,2021-09-12,https://www.fema.gov/disaster/4619,CA,Fire,NA,NA,NA,NA,0,142108274,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Arizona Severe Storms and Flooding,4620,2021-07-22,2021-07-24,2021-09-13,https://www.fema.gov/disaster/4620,AZ,Flood,NA,NA,NA,NA,0,5344258,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Vermont Severe Storm and Flooding,4621,2021-07-29,2021-07-30,2021-09-29,https://www.fema.gov/disaster/4621,VT,Flood,NA,NA,NA,NA,0,7295674,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,New Hampshire Severe Storm and Flooding,4622,2021-07-17,2021-07-19,2021-09-30,https://www.fema.gov/disaster/4622,NH,Severe Storm,NA,NA,NA,NA,0,2391799,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Montana Richard Spring Fire,4623,2021-08-08,2021-08-20,2021-09-30,https://www.fema.gov/disaster/4623,MT,Fire,NA,NA,NA,NA,0,5068508,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,New Hampshire Severe Storm and Flooding,4624,2021-07-29,2021-08-02,2021-10-04,https://www.fema.gov/disaster/4624,NH,Flood,NA,NA,NA,NA,0,10452261,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,New York Remnants of Tropical Storm Fred,4625,2021-08-18,2021-08-19,2021-10-08,https://www.fema.gov/disaster/4625,NY,Hurricane,NA,NA,NA,NA,0,83397711,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Mississippi Hurricane Ida,4626,2021-08-28,2021-09-01,2021-10-22,https://www.fema.gov/disaster/4626,MS,Hurricane,7519,2908,38.7,3729,10843006,27363156,170,13900000,2022-05-24,214,https://www.hud.gov/sites/dfiles/CPD/documents/CDBG-DR/87_FR_31636.pdf,State of Mississippi,https://msdisasterrecovery.com/action-plans/,8406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18,https://www.govinfo.gov/content/pkg/FR-2023-01-18/pdf/2023-00721.pdf,State of Mississippi,https://msdisasterrecovery.com/action-plans/,5494000,,,,,,,,,,,,,,
2021,Delaware Remnants of Hurricane Ida,4627,2021-09-01,2021-09-07,2021-10-24,https://www.fema.gov/disaster/4627,DE,Hurricane,NA,NA,NA,NA,0,5410000,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Virginia Flooding, Landslides, and Mudslides",4628,2021-08-30,2021-08-31,2021-10-26,https://www.fema.gov/disaster/4628,VA,Flood,NA,NA,NA,NA,0,1718784,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Connecticut Remnants of Hurricane Ida,4629,2021-09-01,2021-09-02,2021-10-30,https://www.fema.gov/disaster/4629,CT,Hurricane,2588,1551,59.9,5744,8908168,4607482,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Kentucky Severe Storms, Straight-line Winds, Flooding, and Tornadoes",4630,2021-12-10,2021-12-11,2021-12-12,https://www.fema.gov/disaster/4630,KY,Tornado,14988,2362,15.8,6803,16068226,156287375,520,61968000,2022-05-24,163,https://www.hud.gov/sites/dfiles/CPD/documents/CDBG-DR/87_FR_31636.pdf,Commonwealth of Kentucky,https://kydlgweb.ky.gov/FederalGrants/16_CDBG.cfm,37476500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18,https://www.govinfo.gov/content/pkg/FR-2023-01-18/pdf/2023-00721.pdf,Commonwealth of Kentucky,https://kydlgweb.ky.gov/FederalGrants/16_CDBG.cfm,24491500,,,,,,,,,,,,,,
2021,Confederated Tribes of the Colville Reservation Wildfires,4631,2021-07-12,2021-08-08,2021-12-21,https://www.fema.gov/disaster/4631,WA,Fire,NA,NA,NA,NA,0,3322452,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alabama Severe Storms and Flooding,4632,2021-10-06,2021-10-07,2021-12-21,https://www.fema.gov/disaster/4632,AL,Severe Storm,890,386,43.4,5500,2123080,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Arkansas Severe Storms and Tornadoes,4633,2021-12-10,2021-12-11,2021-12-23,https://www.fema.gov/disaster/4633,AR,Tornado,594,138,23.2,6778,935305,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Colorado Wildfires and Straight-line Wind,4634,2021-12-30,2022-01-07,2021-12-31,https://www.fema.gov/disaster/4634,CO,Fire,3205,948,29.6,2251,2134407,52593158,78,12261000,2022-05-24,144,https://www.hud.gov/sites/dfiles/CPD/documents/CDBG-DR/87_FR_31636.pdf,State of Colorado,https://dlg.colorado.gov/community-development-block-grants-for-disaster,7415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18,https://www.govinfo.gov/content/pkg/FR-2023-01-18/pdf/2023-00721.pdf,State of Colorado,https://dlg.colorado.gov/community-development-block-grants-for-disaster,4846000,,,,,,,,,,,,,,
2021,Washington Flooding and Mudslides,4635,2021-11-05,2021-12-02,2022-01-05,https://www.fema.gov/disaster/4635,WA,Flood,1952,1119,57.3,6729,7529755,48636910,287,30823000,2022-05-24,139,https://www.hud.gov/sites/dfiles/CPD/documents/CDBG-DR/87_FR_31636.pdf,State of Washington,https://www.commerce.wa.gov/program-index/cdbg-dr/,18641000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18,https://www.govinfo.gov/content/pkg/FR-2023-01-18/pdf/2023-00721.pdf,State of Washington,https://www.commerce.wa.gov/program-index/cdbg-dr/,12182000,,,,,,,,,,,,,,
2021,"Missouri Severe Storms, Straight-line Winds, and Tornadoes",4636,2021-12-10,2021-12-10,2022-01-10,https://www.fema.gov/disaster/4636,MO,Severe Storm,NA,NA,NA,NA,0,14444191,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Tennessee Severe Storms, Straight-line Winds, and Tornadoes",4637,2021-12-10,2021-12-11,2022-01-14,https://www.fema.gov/disaster/4637,TN,Tornado,1684,195,11.6,6712,1308765,18705946,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Alaska Severe Storms, Straight-line Winds, Flooding, Landslides, and Mudslides",4638,2021-10-29,2021-11-01,2022-01-15,https://www.fema.gov/disaster/4638,AK,Severe Storm,NA,NA,NA,NA,0,4690712,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Hawaii Severe Storms, Flooding, and Landslides",4639,2021-12-05,2021-12-10,2022-02-15,https://www.fema.gov/disaster/4639,HI,Severe Storm,NA,NA,NA,NA,0,7067844,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Kansas Severe Storms and Straight Line Winds,4640,2021-12-15,2021-12-15,2022-02-17,https://www.fema.gov/disaster/4640,KS,Severe Storm,NA,NA,NA,NA,0,15863387,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Nebraska Severe Storms, Straight-line Winds, and Tornadoes",4641,2021-12-15,2021-12-15,2022-02-23,https://www.fema.gov/disaster/4641,NE,Severe Storm,NA,NA,NA,NA,0,8952644,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Iowa Severe Storms, Straight-line Winds, and Tornadoes",4642,2021-12-15,2021-12-15,2022-02-23,https://www.fema.gov/disaster/4642,IA,Severe Storm,NA,NA,NA,NA,0,6571789,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Kentucky Severe Storms, Straight-line Winds, Tornadoes, Flooding, Landslides",4643,2021-12-31,2022-01-02,2022-02-27,https://www.fema.gov/disaster/4643,KY,Severe Storm,NA,NA,NA,NA,0,16160777,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Virginia Severe Winter Storm and Snowstorm,4644,2022-01-02,2022-01-03,2022-03-11,https://www.fema.gov/disaster/4644,VA,Severe Storm,NA,NA,NA,NA,0,111846163,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Tennessee Severe Winter Storm,4645,2022-02-03,2022-02-04,2022-03-11,https://www.fema.gov/disaster/4645,TN,Severe Storm,NA,NA,NA,NA,0,35372031,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alaska Severe Winter Storm and Straight-line Winds,4646,2022-01-01,2022-01-04,2022-03-14,https://www.fema.gov/disaster/4646,AK,Severe Storm,NA,NA,NA,NA,0,5686718,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Maine Severe Storm and Flooding,4647,2021-10-30,2021-10-31,2022-03-15,https://www.fema.gov/disaster/4647,ME,Coastal Storm,NA,NA,NA,NA,0,6224787,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alaska Severe Winter Storm and Straight-line Winds,4648,2021-12-25,2021-12-27,2022-03-24,https://www.fema.gov/disaster/4648,AK,Severe Storm,NA,NA,NA,NA,0,1853547,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"Puerto Rico Severe Storm, Flooding, and Landslides",4649,2022-02-04,2022-02-06,2022-03-29,https://www.fema.gov/disaster/4649,PR,Flood,1065,502,47.1,3135,1573609,0,NA,83156000,2023-05-18,415,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6393-N-01-AAN.pdf,Commonwealth of Puerto Rico,https://recuperacion.pr.gov/en/cdbg-dr/,83156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Washington Severe Winter Storms, Snowstorms, Straight-line Winds, Flooding",4650,2021-12-26,2022-01-15,2022-03-29,https://www.fema.gov/disaster/4650,WA,Flood,NA,NA,NA,NA,0,21319996,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"New Mexico Wildfires, Flooding, Mudflows and Straight-line Winds",4652,2022-04-05,2022-07-23,2022-05-04,https://www.fema.gov/disaster/4652,NM,Fire,4285,1383,32.3,5535,7654362,193972886,145,4131000,2023-11-27,572,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6428-N-01.pdf,State of New Mexico,https://www.nmdfa.state.nm.us/local-government/community-development-bureau/cdbg-information/,4131000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Rhode Island Severe Winter Storm and Snowstorm,4653,2022-01-28,2022-01-29,2022-05-12,https://www.fema.gov/disaster/4653,RI,Snowstorm,NA,NA,NA,NA,0,8762170,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Kansas Severe Winter Storms and Straight-line Winds,4654,2022-03-17,2022-03-22,2022-05-25,https://www.fema.gov/disaster/4654,KS,Snowstorm,NA,NA,NA,NA,0,2056050,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Montana Severe Storms and Flooding,4655,2022-06-10,2022-07-05,2022-06-16,https://www.fema.gov/disaster/4655,MT,Flood,862,330,38.3,11153,3680648,41038737,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"South Dakota Severe Storm, Straight-line Winds, Tornadoes, and Flooding",4656,2022-05-12,2022-05-12,2022-06-29,https://www.fema.gov/disaster/4656,SD,Severe Storm,NA,NA,NA,NA,0,11305790,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"Oklahoma Severe Storms, Tornadoes, and Flooding",4657,2022-05-02,2022-05-08,2022-06-29,https://www.fema.gov/disaster/4657,OK,Severe Storm,2588,878,33.9,6265,5500449,0,NA,7473000,2023-05-18,323,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6393-N-01-AAN.pdf,State of Oklahoma,https://www.okcommerce.gov/reporting-compliance/cdbg-disaster-recovery-2022/,7473000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"Minnesota Severe Storms, Straight-line Winds, Tornadoes, and Flooding",4658,2022-05-08,2022-05-13,2022-07-08,https://www.fema.gov/disaster/4658,MN,Severe Storm,NA,NA,NA,NA,0,13163380,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"Minnesota Severe Storms, Straight-line Winds, and Flooding",4659,2022-04-22,2022-06-15,2022-07-13,https://www.fema.gov/disaster/4659,MN,Flood,NA,NA,NA,NA,0,21078636,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,North Dakota Severe Winter Storm and Flooding,4660,2022-04-22,2022-05-25,2022-07-13,https://www.fema.gov/disaster/4660,ND,Severe Storm,NA,NA,NA,NA,0,72199670,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alaska Landslide,4661,2022-05-07,2022-05-07,2022-07-26,https://www.fema.gov/disaster/4661,AK,Mud/Landslide,NA,NA,NA,NA,0,1110111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nebraska Severe Storms and Straight-line Winds,4662,2022-05-12,2022-05-12,2022-07-27,https://www.fema.gov/disaster/4662,NE,Severe Storm,NA,NA,NA,NA,0,10039057,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"Kentucky Severe Storms, Flooding, Landslides, and Mudslides",4663,2022-07-26,2022-08-11,2022-07-29,https://www.fema.gov/disaster/4663,KY,Flood,16037,8775,54.7,12599,110552062,329501451,1886,297994000,2023-05-18,293,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6393-N-01-AAN.pdf,Commonwealth of Kentucky,https://kydlgweb.ky.gov/FederalGrants/16_CDBG.cfm,297994000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"South Dakota Severe Storm, Straight-line Winds, Tornadoes, and Flooding",4664,2022-06-11,2022-06-14,2022-08-02,https://www.fema.gov/disaster/4664,SD,Severe Storm,NA,NA,NA,NA,0,1642321,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Missouri Severe Storms and Flooding,4665,2022-07-25,2022-07-28,2022-08-08,https://www.fema.gov/disaster/4665,MO,Flood,27242,14020,51.5,3698,51843126,25352136,187,82259000,2023-05-18,283,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6393-N-01-AAN.pdf,St. Louis County,https://stlouiscountymo.gov/st-louis-county-departments/human-services/community-development/community-development-block-grants/,56425000,St. Louis City,https://www.stlouis-mo.gov/government/departments/community-development/cdbg/disaster-recovery/index.cfm,25834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"Minnesota Severe Storms, Straight-line Winds, Tornadoes, and Flooding",4666,2022-05-29,2022-05-30,2022-08-09,https://www.fema.gov/disaster/4666,MN,Severe Storm,NA,NA,NA,NA,0,7227890,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alaska Flooding,4667,2022-05-08,2022-05-11,2022-08-26,https://www.fema.gov/disaster/4667,AK,Flood,NA,NA,NA,NA,0,589902,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Salt River Pima-Maricopa Indian Community Severe Storms,4668,2022-07-17,2022-07-18,2022-09-02,https://www.fema.gov/disaster/4668,AZ,Severe Storm,777,81,10.4,8865,718087,815765,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"American Samoa High Surf, High Winds, and Flooding",4669,2022-07-12,2022-07-15,2022-09-15,https://www.fema.gov/disaster/4669,AS,Severe Storm,NA,NA,NA,NA,0,1273952,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Puerto Rico Hurricane Fiona,4671,2022-09-17,2022-09-21,2022-09-21,https://www.fema.gov/disaster/4671,PR,Hurricane,1239102,741076,59.8,876,649134906,1341076610,2485,83156000,2023-05-18,239,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6393-N-01-AAN.pdf,Commonwealth of Puerto Rico,https://recuperacion.pr.gov/en/cdbg-dr/,83156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"Alaska Severe Storm, Flooding, and Landslides",4672,2022-09-15,2022-09-20,2022-09-23,https://www.fema.gov/disaster/4672,AK,Severe Storm,1088,873,80.2,7798,6807601,91492229,133,38493000,2023-05-18,237,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6393-N-01-AAN.pdf,State of Alaska,https://www.commerce.alaska.gov/web/dcra/GrantsSection/CDBG-DR.aspx,38493000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Florida Hurricane Ian,4673,2022-09-23,2022-11-04,2022-09-29,https://www.fema.gov/disaster/4673,FL,Hurricane,911713,387130,42.5,2971,1150156939,2432361559,2575,2768662000,2023-05-18,231,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6393-N-01-AAN.pdf,Lee County,https://cdbgdr.leegov.com/,1107881000,Orange County,https://www.ocfl.net/NeighborsHousing/OCDisasterRecovery.aspx,219712000,Volusia County,https://www.transform386.org/,328910000,Sarasota County,https://www.resilientsrq.net/cdbg-dr,201535000,State of Florida,https://www.ocfl.net/NeighborsHousing/OCDisasterRecovery.aspx,910624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Virginia Flooding and Mudslides,4674,2022-07-13,2022-07-14,2022-09-30,https://www.fema.gov/disaster/4674,VA,Severe Storm,NA,NA,NA,NA,0,5871501,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Seminole Tribe of Florida Hurricane Ian,4675,2022-09-23,2022-11-04,2022-09-30,https://www.fema.gov/disaster/4675,FL,Hurricane,10504,9,0.1,4271,38435,1360994,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Illinois Severe Storm and Flooding,4676,2022-07-25,2022-07-28,2022-10-14,https://www.fema.gov/disaster/4676,IL,Flood,8928,6123,68.6,4555,27888572,0,NA,30027000,2023-05-18,216,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6393-N-01-AAN.pdf,St. Clair County,https://www.co.st-clair.il.us/departments/intergovernmental-grants/community-development,30027000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,South Carolina Hurricane Ian,4677,2022-09-25,2022-10-04,2022-11-21,https://www.fema.gov/disaster/4677,SC,Hurricane,7149,1361,19.0,2486,3383846,19947849,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"West Virginia Severe Storms, Flooding, Landslides, and Mudslides",4678,2022-07-12,2022-07-13,2022-11-28,https://www.fema.gov/disaster/4678,WV,Flood,NA,NA,NA,NA,0,3054184,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"West Virginia Severe Storms, Flooding, Landslides, and Mudslides",4679,2022-08-14,2022-08-15,2022-11-28,https://www.fema.gov/disaster/4679,WV,Severe Storm,NA,NA,NA,NA,0,3761675,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Florida Hurricane Nicole,4680,2022-11-07,2022-11-30,2022-12-13,https://www.fema.gov/disaster/4680,FL,Hurricane,6912,1953,28.3,3593,7016325,96175371,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Havasupai Tribe Flooding,4681,2022-10-01,2022-10-02,2022-12-30,https://www.fema.gov/disaster/4681,AZ,Flood,NA,NA,NA,NA,0,1060499,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"Washington Severe Winter Storm, Straight-line Winds, Flooding, Landslides, and Mudslides",4682,2022-11-03,2022-11-08,2023-01-12,https://www.fema.gov/disaster/4682,WA,Severe Storm,NA,NA,NA,NA,0,5068497,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"California Severe Winter Storms, Flooding, Landslides, and Mudslides",4683,2022-12-27,2023-01-31,2023-01-14,https://www.fema.gov/disaster/4683,CA,Flood,25093,8436,33.6,7247,61132744,146839335,1735,115022000,2023-11-27,317,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6428-N-01.pdf,State of California,https://www.hcd.ca.gov/grants-and-funding/programs-archived/community-development-block-grant-program-disaster-recovery,115022000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Alabama Severe Winter Storms, Straight-line Winds, and Tornadoes",4684,2023-01-12,2023-01-12,2023-01-15,https://www.fema.gov/disaster/4684,AL,Severe Storm,5281,1828,34.6,5161,9435164,15436062,90,10403000,2023-11-27,316,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6428-N-01.pdf,State of Alabama,https://adeca.alabama.gov/cdbg-disaster-recovery/,10403000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
